match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
518,2,Kolkata Knight Riders,Mumbai Indians,18,4,YK Pathan,SA Yadav,SL Malinga,0,0,0,0,0,0,1,0,1,,,
518,2,Kolkata Knight Riders,Mumbai Indians,18,5,SA Yadav,YK Pathan,SL Malinga,0,0,0,0,0,0,6,0,6,,,
518,2,Kolkata Knight Riders,Mumbai Indians,18,6,SA Yadav,YK Pathan,SL Malinga,0,0,0,0,0,0,2,0,2,,,
518,2,Kolkata Knight Riders,Mumbai Indians,19,1,YK Pathan,SA Yadav,R Vinay Kumar,0,0,0,0,0,0,0,0,0,,,
518,2,Kolkata Knight Riders,Mumbai Indians,19,2,YK Pathan,SA Yadav,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
518,2,Kolkata Knight Riders,Mumbai Indians,19,3,SA Yadav,YK Pathan,R Vinay Kumar,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,1,1,DR Smith,BB McCullum,JA Morkel,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,1,2,DR Smith,BB McCullum,JA Morkel,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,1,3,DR Smith,BB McCullum,JA Morkel,0,0,0,4,0,0,0,4,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,1,4,DR Smith,BB McCullum,JA Morkel,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,1,5,DR Smith,BB McCullum,JA Morkel,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,1,6,DR Smith,BB McCullum,JA Morkel,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,2,1,BB McCullum,DR Smith,NM Coulter-Nile,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,2,2,BB McCullum,DR Smith,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,BB McCullum,caught,Yuvraj Singh
519,1,Chennai Super Kings,Delhi Daredevils,2,3,DR Smith,SK Raina,NM Coulter-Nile,0,0,0,0,1,0,0,1,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,2,4,DR Smith,SK Raina,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,2,5,SK Raina,DR Smith,NM Coulter-Nile,0,0,0,0,0,0,3,0,3,,,
519,1,Chennai Super Kings,Delhi Daredevils,2,6,DR Smith,SK Raina,NM Coulter-Nile,0,0,0,1,0,0,0,1,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,2,7,SK Raina,DR Smith,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,3,1,DR Smith,SK Raina,DJ Muthuswami,0,0,0,4,0,0,0,4,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,3,2,DR Smith,SK Raina,DJ Muthuswami,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,3,3,DR Smith,SK Raina,DJ Muthuswami,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,3,4,DR Smith,SK Raina,DJ Muthuswami,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,3,5,DR Smith,SK Raina,DJ Muthuswami,0,0,0,0,0,0,2,0,2,,,
519,1,Chennai Super Kings,Delhi Daredevils,3,6,DR Smith,SK Raina,DJ Muthuswami,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,4,1,SK Raina,DR Smith,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,4,2,DR Smith,SK Raina,NM Coulter-Nile,0,0,1,0,0,0,0,1,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,4,3,SK Raina,DR Smith,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,4,4,SK Raina,DR Smith,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,4,5,SK Raina,DR Smith,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,4,6,SK Raina,DR Smith,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,SK Raina,bowled,
519,1,Chennai Super Kings,Delhi Daredevils,5,1,DR Smith,F du Plessis,DJ Muthuswami,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,5,2,DR Smith,F du Plessis,DJ Muthuswami,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,5,3,F du Plessis,DR Smith,DJ Muthuswami,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,5,4,DR Smith,F du Plessis,DJ Muthuswami,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,5,5,DR Smith,F du Plessis,DJ Muthuswami,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,5,6,F du Plessis,DR Smith,DJ Muthuswami,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,6,1,DR Smith,F du Plessis,JA Morkel,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,6,2,F du Plessis,DR Smith,JA Morkel,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,6,3,F du Plessis,DR Smith,JA Morkel,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,6,4,DR Smith,F du Plessis,JA Morkel,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,6,5,F du Plessis,DR Smith,JA Morkel,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,6,6,F du Plessis,DR Smith,JA Morkel,0,1,0,0,0,0,0,1,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,6,7,F du Plessis,DR Smith,JA Morkel,0,0,0,0,0,0,2,0,2,,,
519,1,Chennai Super Kings,Delhi Daredevils,7,1,DR Smith,F du Plessis,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,7,2,DR Smith,F du Plessis,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,7,3,F du Plessis,DR Smith,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,7,4,DR Smith,F du Plessis,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,7,5,DR Smith,F du Plessis,Imran Tahir,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,7,6,DR Smith,F du Plessis,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,8,1,F du Plessis,DR Smith,A Mishra,0,0,0,0,0,0,2,0,2,,,
519,1,Chennai Super Kings,Delhi Daredevils,8,2,F du Plessis,DR Smith,A Mishra,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,8,3,DR Smith,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,8,4,F du Plessis,DR Smith,A Mishra,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,8,5,DR Smith,F du Plessis,A Mishra,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,8,6,DR Smith,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,9,1,DR Smith,F du Plessis,Imran Tahir,0,0,0,0,0,0,0,0,0,DR Smith,caught,NM Coulter-Nile
519,1,Chennai Super Kings,Delhi Daredevils,9,2,F du Plessis,RA Jadeja,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,9,3,F du Plessis,RA Jadeja,Imran Tahir,0,0,0,0,0,0,2,0,2,,,
519,1,Chennai Super Kings,Delhi Daredevils,9,4,F du Plessis,RA Jadeja,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,9,5,RA Jadeja,F du Plessis,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,9,6,RA Jadeja,F du Plessis,Imran Tahir,0,0,0,0,0,0,4,0,4,,,
519,1,Chennai Super Kings,Delhi Daredevils,10,1,F du Plessis,RA Jadeja,A Mishra,0,0,0,0,0,0,2,0,2,,,
519,1,Chennai Super Kings,Delhi Daredevils,10,2,F du Plessis,RA Jadeja,A Mishra,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,10,3,RA Jadeja,F du Plessis,A Mishra,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,10,4,RA Jadeja,F du Plessis,A Mishra,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,10,5,RA Jadeja,F du Plessis,A Mishra,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,10,6,RA Jadeja,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,11,1,RA Jadeja,F du Plessis,JP Duminy,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,11,2,RA Jadeja,F du Plessis,JP Duminy,0,1,0,0,0,0,0,1,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,11,3,RA Jadeja,F du Plessis,JP Duminy,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,11,4,F du Plessis,RA Jadeja,JP Duminy,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,11,5,F du Plessis,RA Jadeja,JP Duminy,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,11,6,F du Plessis,RA Jadeja,JP Duminy,0,0,0,0,0,0,2,0,2,,,
519,1,Chennai Super Kings,Delhi Daredevils,11,7,F du Plessis,RA Jadeja,JP Duminy,0,0,0,0,0,0,2,0,2,,,
519,1,Chennai Super Kings,Delhi Daredevils,12,1,RA Jadeja,F du Plessis,A Mishra,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,12,2,RA Jadeja,F du Plessis,A Mishra,0,0,0,0,0,0,6,0,6,,,
519,1,Chennai Super Kings,Delhi Daredevils,12,3,RA Jadeja,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
519,1,Chennai Super Kings,Delhi Daredevils,12,4,F du Plessis,RA Jadeja,A Mishra,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,12,5,F du Plessis,RA Jadeja,A Mishra,0,0,0,0,0,0,0,0,0,,,
519,1,Chennai Super Kings,Delhi Daredevils,12,6,F du Plessis,RA Jadeja,A Mishra,0,0,0,0,0,0,1,0,1,,,
577,1,Mumbai Indians,Rising Pune Supergiants,1,1,LMP Simmons,RG Sharma,RP Singh,0,0,0,0,0,0,1,0,1,,,
577,1,Mumbai Indians,Rising Pune Supergiants,1,2,RG Sharma,LMP Simmons,RP Singh,0,0,0,0,0,0,0,0,0,,,
577,1,Mumbai Indians,Rising Pune Supergiants,1,3,RG Sharma,LMP Simmons,RP Singh,0,0,0,0,0,0,2,0,2,,,
577,1,Mumbai Indians,Rising Pune Supergiants,1,4,RG Sharma,LMP Simmons,RP Singh,0,0,0,0,0,0,4,0,4,,,
577,1,Mumbai Indians,Rising Pune Supergiants,1,5,RG Sharma,LMP Simmons,RP Singh,0,0,0,0,0,0,1,0,1,,,
577,1,Mumbai Indians,Rising Pune Supergiants,1,6,LMP Simmons,RG Sharma,RP Singh,0,0,0,0,0,0,0,0,0,,,
577,1,Mumbai Indians,Rising Pune Supergiants,2,1,RG Sharma,LMP Simmons,I Sharma,0,0,0,0,0,0,0,0,0,RG Sharma,lbw,
577,1,Mumbai Indians,Rising Pune Supergiants,2,2,HH Pandya,LMP Simmons,I Sharma,0,3,0,0,0,0,0,3,3,,,
577,1,Mumbai Indians,Rising Pune Supergiants,2,3,HH Pandya,LMP Simmons,I Sharma,0,0,0,0,0,0,0,0,0,,,
577,1,Mumbai Indians,Rising Pune Supergiants,2,4,HH Pandya,LMP Simmons,I Sharma,0,0,0,0,0,0,0,0,0,,,
577,1,Mumbai Indians,Rising Pune Supergiants,2,5,HH Pandya,LMP Simmons,I Sharma,0,0,0,0,0,0,0,0,0,,,
577,1,Mumbai Indians,Rising Pune Supergiants,2,6,HH Pandya,LMP Simmons,I Sharma,0,1,0,0,0,0,0,1,1,,,
577,1,Mumbai Indians,Rising Pune Supergiants,2,7,HH Pandya,LMP Simmons,I Sharma,0,0,0,0,0,0,0,0,0,,,
577,1,Mumbai Indians,Rising Pune Supergiants,2,8,HH Pandya,LMP Simmons,I Sharma,0,0,0,0,0,0,0,0,0,,,
577,1,Mumbai Indians,Rising Pune Supergiants,3,1,LMP Simmons,HH Pandya,RP Singh,0,0,0,0,0,0,0,0,0,,,
577,1,Mumbai Indians,Rising Pune Supergiants,3,2,LMP Simmons,HH Pandya,RP Singh,0,0,0,0,0,0,6,0,6,,,
577,1,Mumbai Indians,Rising Pune Supergiants,3,3,LMP Simmons,HH Pandya,RP Singh,0,0,0,0,0,0,1,0,1,,,
577,1,Mumbai Indians,Rising Pune Supergiants,3,4,HH Pandya,LMP Simmons,RP Singh,0,0,0,0,0,0,1,0,1,,,
577,1,Mumbai Indians,Rising Pune Supergiants,3,5,LMP Simmons,HH Pandya,RP Singh,0,0,0,0,0,0,0,0,0,,,
577,1,Mumbai Indians,Rising Pune Supergiants,3,6,LMP Simmons,HH Pandya,RP Singh,0,0,0,0,0,0,0,0,0,,,
577,1,Mumbai Indians,Rising Pune Supergiants,4,1,HH Pandya,LMP Simmons,I Sharma,0,0,0,0,0,0,4,0,4,,,
577,1,Mumbai Indians,Rising Pune Supergiants,4,2,HH Pandya,LMP Simmons,I Sharma,0,0,0,0,0,0,4,0,4,,,
577,1,Mumbai Indians,Rising Pune Supergiants,1,1,LMP Simmons,RG Sharma,RP Singh,0,0,0,0,0,0,1,0,1,,,
